Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1993-07-30,24.966243743896484,25.105428378008803,24.931447585368407,25.105428378008803,75300
1993-08-02,25.035846710205078,25.12283714352754,25.00105053687609,25.00105053687609,41300
1993-08-03,25.05324363708496,25.157632152239483,24.966253207789528,25.088039808803135,81600
1993-08-04,25.05324363708496,25.10543789466222,24.983651293648613,25.05324363708496,434000
1993-08-05,25.001041412353516,25.053235653297882,24.966245251723933,25.053235653297882,36800
1993-08-06,25.035846710205078,25.088040970198556,25.00105053687609,25.070642883534063,402300
1993-08-09,25.17502784729004,25.244620184117377,25.053241257842192,25.105435510462698,828200
1993-08-10,25.157625198364258,25.1750232794143,25.122829036264168,25.157625198364254,604900
1993-08-11,25.157625198364258,25.227217522564434,25.14022711731421,25.14022711731421,542200
1993-08-12,25.08802604675293,25.22721065727583,25.001035665176115,25.22721065727583,303700
1993-08-13,25.122840881347656,25.14023897060067,25.105442792094646,25.105442792094646,103500
1993-08-16,25.262012481689453,25.331604802575647,25.140225920138608,25.140225920138608,241800
1993-08-17,25.34900665283203,25.34900665283203,25.24461815597754,25.24461815597754,369300
1993-08-18,25.488203048706055,25.540397321160743,25.418610685433137,25.436008776251366,414300
1993-08-19,25.488203048706055,25.505601139524284,25.453406867069596,25.505601139524284,28500
1993-08-20,25.505590438842773,25.50559043884277,25.41860002124781,25.435998104766803,80700
1993-08-23,25.453397750854492,25.47079583544154,25.401203497093338,25.401203497093338,15600
1993-08-24,25.73176383972168,25.73176383972168,25.453394521644906,25.453394521644906,273400
1993-08-25,25.74917221069336,25.853560746682657,25.696977942698712,25.73177412136181,242300
1993-08-26,25.766551971435547,25.905736587081382,25.662163509701166,25.766551971435543,120000
1993-08-27,25.74917221069336,25.74917221069336,25.696977942698712,25.696977942698712,25700
1993-08-30,25.853559494018555,25.8883556709957,25.766569051575694,25.766569051575694,183500
1993-08-31,25.92314338684082,25.92314338684082,25.801356807171096,25.83615297279102,66500
1993-09-01,25.88834571838379,25.940539963783756,25.836151472983822,25.836151472983822,136500
1993-09-02,25.801359176635742,25.940543851897434,25.783961092228033,25.905747683082012,472400
1993-09-03,25.81874656677246,25.85354272117512,25.749154257967145,25.783950412369805,630500
1993-09-07,25.6447811126709,25.853558163791693,25.6099849374841,25.818761988604894,196400
1993-09-08,25.55778694152832,25.644777366788794,25.38380609100736,25.644777366788794,269900
1993-09-09,25.6099796295166,25.627377713504046,25.45339687362961,25.45339687362961,239200
1993-09-10,25.836149215698242,25.853547295978174,25.644770332618997,25.67956649317886,106500
1993-09-13,25.853559494018555,25.923151847972846,25.853559494018555,25.923151847972846,66900
1993-09-14,25.74917221069336,25.78396838935646,25.662181764035612,25.78396838935646,184500
1993-09-15,25.81874656677246,25.836144643973793,25.557775408752526,25.64476579475917,101000
1993-09-16,25.71436882019043,25.801359242450882,25.696970735738336,25.783961157998792,54300
1993-09-17,25.66451072692871,25.717030189534977,25.62949775185787,25.699523701999556,200900
1993-09-20,25.45444107055664,25.752051454462737,25.45444107055664,25.699531974949895,57800
1993-09-21,25.366891860961914,25.524450195502048,25.104294636728355,25.48943723227091,318200
1993-09-22,25.576988220214844,25.612001208880436,25.419429771219683,25.45444275988527,439700
1993-09-23,25.7170352935791,25.734541784589027,25.611996347519554,25.647009329539404,88500
1993-09-24,25.647001266479492,25.699520722997878,25.61198829546723,25.68201423749175,53500
1993-09-27,25.92709732055664,25.927097320556644,25.839564919069282,25.839564919069282,274600
1993-09-28,25.874589920043945,25.944615873819437,25.857083431600074,25.944615873819437,158300
1993-09-29,25.787063598632812,25.94462203202568,25.7520506134344,25.87459606162885,221000
1993-09-30,25.734556198120117,25.8395952030104,25.68203669567497,25.787075700565257,99300
1993-10-01,25.85708236694336,25.892095342389457,25.66451100198982,25.699523977435916,22700
1993-10-04,25.8920955657959,25.8920955657959,25.822069614299494,25.8920955657959,1038500
1993-10-05,25.85708236694336,25.944614805558604,25.769549928328114,25.944614805558604,436500
1993-10-06,25.839576721191406,25.979628627539324,25.839576721191403,25.874589697778383,209200
1993-10-07,25.769554138183594,25.874593081681624,25.752047647600588,25.874593081681624,59400
1993-10-08,25.80455207824707,25.857071519383258,25.611980794081045,25.839565039004526,54400
1993-10-11,25.85708236694336,25.909601830112504,25.85708236694336,25.85708236694336,467100
1993-10-12,25.8920955657959,25.90960205367,25.874589077921797,25.8920955657959,26200
1993-10-13,25.8920955657959,25.90960205367,25.857082590047696,25.90960205367,139100
1993-10-14,26.2247314453125,26.224731445312496,25.927121008349673,25.997146993517397,108100
1993-10-15,26.36475372314453,26.41727315287191,26.277221340265562,26.347247246568738,1502500
1993-10-18,26.29474639892578,26.347265865767845,26.259733421031076,26.347265865767845,722400
1993-10-19,26.102184295654297,26.31226223767164,26.1021842956543,26.259742752167302,880100
1993-10-20,26.137182235717773,26.18970169098043,26.08466278045511,26.18970169098043,230400
1993-10-21,26.102184295654297,26.154703781158634,26.067171305318077,26.154703781158634,56200
1993-10-22,25.979604721069336,26.24220180382947,25.979604721069336,26.137162970725416,390700
1993-10-25,26.04964256286621,26.08465552330017,25.92709720134735,25.99712312221527,114500
1993-10-26,26.032146453857422,26.049652941048986,25.944614017899593,26.03214645385742,186200
1993-10-27,26.04964256286621,26.06714904308319,25.99712312221527,25.99712312221527,118400
1993-10-28,26.24222755432129,26.31225351177111,26.084669150059185,26.084669150059185,129600
1993-10-29,26.24222755432129,26.259734043683743,26.207214575596378,26.224721064958832,80700
1993-11-01,26.312246322631836,26.3297528072111,26.20720741515626,26.20720741515626,36400
1993-11-02,26.29474639892578,26.32975937682049,26.137187998399597,26.27723990997843,262100
1993-11-03,25.962116241455078,26.277232959153118,25.839570851239174,26.277232959153118,479100
1993-11-04,25.6820068359375,25.96211052330969,25.66450035547674,25.96211052330969,130400
1993-11-05,25.80455207824707,25.80455207824707,25.50694191180867,25.611980794081045,363200
1993-11-08,25.839576721191406,25.909602674365363,25.752044279723954,25.822070232897914,367600
1993-11-09,25.85708236694336,26.03214724417385,25.83957587922031,26.0146407564508,246900
1993-11-10,26.04964256286621,26.04964256286621,25.78704535961151,25.85707128047943,46500
1993-11-11,25.979604721069336,26.11965649854141,25.96209824888533,26.049630609805373,88900
1993-11-12,26.102184295654297,26.189716771494858,26.014651819813743,26.032158314981853,108200
1993-11-15,26.084653854370117,26.15467977075769,26.01462793798255,26.15467977075769,243300
1993-11-16,26.207212448120117,26.224718936061414,26.03214756870716,26.137186496354936,492600
1993-11-17,26.06716537475586,26.224723795422616,25.997139410015077,26.224723795422616,39600
1993-11-18,25.997127532958984,26.08465994889487,25.92710160021027,26.032140499333337,240800
1993-11-19,25.944616317749023,25.979629295235867,25.892096851518765,25.909603340262183,106000
1993-11-22,25.787063598632812,25.89210255422806,25.699531135636775,25.87459606162885,165300
1993-11-23,25.92709732055664,25.944603800854114,25.787045478176864,25.927097320556644,89700
1993-11-24,26.032146453857422,26.049652941048986,25.96212050509116,25.99713347947429,77200
1993-11-26,26.04964256286621,26.10216200351715,26.03213608264923,26.10216200351715,1019800
1993-11-29,25.944616317749023,26.172200671413492,25.944616317749027,26.11968120518323,517500
1993-11-30,25.962116241455078,26.084661631670983,25.909596788505404,25.927103272821963,230000
1993-12-01,25.997127532958984,26.119672915269227,25.997127532958984,26.10216643208205,379200
1993-12-02,26.06716537475586,26.084671865941054,25.997139410015077,26.04965888357066,352000
1993-12-03,26.172195434570312,26.172195434570312,26.049650037886707,26.049650037886707,306000
1993-12-06,26.259719848632812,26.29473280843099,26.207200408935545,26.207200408935545,99500
1993-12-07,26.24222755432129,26.2772405330462,26.207214575596378,26.259734043683743,88800
1993-12-08,26.24222755432129,26.24222755432129,26.207214575596378,26.24222755432129,146700
1993-12-09,26.154699325561523,26.277244770862016,26.119686341189958,26.242231786490446,416500
1993-12-10,26.102184295654297,26.172210276326744,26.049664810149963,26.172210276326744,412900
1993-12-13,26.259719848632812,26.259719848632812,26.067148569742837,26.102161529541014,273200
1993-12-14,26.06716537475586,26.2772432689782,26.067165374755856,26.2772432689782,41900
1993-12-15,26.032146453857422,26.119678889815244,26.03214645385742,26.10217240262368,82600
1993-12-16,26.119672775268555,26.137179258361897,26.084659809081867,26.137179258361897,78200
1993-12-17,26.263212203979492,26.280838520894914,26.157454302486954,26.17508061940238,104700
1993-12-20,26.298471450805664,26.31609777215339,26.227966165414767,26.24559248676249,68800
1993-12-21,26.210350036621094,26.26322902122759,26.175097380216762,26.26322902122759,205700
1993-12-22,26.386611938476562,26.404238265756774,26.22797499295466,26.280853974795296,410300
1993-12-23,26.36897850036621,26.421857467947163,26.33372585531225,26.368978500366214,533800
1993-12-27,26.51000213623047,26.51000213623047,26.36899148656967,26.36899148656967,447100
1993-12-28,26.56287384033203,26.58050016670252,26.474742208479565,26.49236853485006,880600
1993-12-29,26.527612686157227,26.598117969044022,26.509986365435527,26.580491648322322,266700
1993-12-30,26.421871185302734,26.51000284369267,26.368992190268774,26.51000284369267,219900
1993-12-31,26.280864715576172,26.510007063867583,26.26323838109222,26.474754394899673,312900
1994-01-03,26.210350036621094,26.316108005834092,26.175097380216762,26.280855349429757,960900
1994-01-04,26.316102981567383,26.316102981567383,26.21034503254568,26.24559768221958,164300
1994-01-05,26.36897850036621,26.386604822893197,26.245594242677335,26.35135217783923,710900
1994-01-06,26.36897850036621,26.421857467947163,26.33372585531225,26.40423114542018,201000
1994-01-07,26.527612686157227,26.545239006878923,26.351349478940232,26.42185476182703,775500
1994-01-10,26.844890594482422,26.844890594482422,26.492364125743322,26.562869419491143,593700
1994-01-11,26.79201889038086,26.82727154681557,26.70388724929408,26.82727154681557,295200
1994-01-12,26.70387840270996,26.80963633697812,26.61574679081983,26.80963633697812,158400
1994-01-13,26.633384704589844,26.68626369473794,26.598132044491116,26.633384704589844,244300
1994-01-14,26.739139556884766,26.792018540846964,26.72151322889737,26.72151322889737,137200
1994-01-17,26.739139556884766,26.774392212859567,26.68626057292257,26.739139556884766,17700
1994-01-18,26.77439308166504,26.809645738783757,26.721514095986965,26.77439308166504,166400
1994-01-19,26.70387840270996,26.774383692222067,26.650999435575883,26.739131047466014,200800
1994-01-20,26.77439308166504,26.7920194102244,26.721514095986965,26.739140424546324,281100
1994-01-21,26.721500396728516,26.809631994343057,26.703874077205608,26.809631994343057,85600
1994-01-24,26.61574935913086,26.827265248077595,26.61574935913086,26.70388097952533,373800
1994-01-25,26.61574935913086,26.651002007288646,26.562870386894176,26.633375683209753,310400
1994-01-26,26.686262130737305,26.703888459753642,26.580504156639268,26.615756814671947,145100
1994-01-27,26.93302345275879,26.968276101257167,26.70388123751935,26.739133886017726,344500
1994-01-28,27.003515243530273,27.091646820695843,27.003515243530277,27.038767874396502,356500
1994-01-31,27.197429656982422,27.250308651778887,27.074045335790668,27.10929799898831,313800
1994-02-01,27.05641746520996,27.162175448787327,27.021164804017502,27.162175448787327,303600
1994-02-02,27.23267364501953,27.232673645019528,27.12691568911654,27.144542015100374,307600
1994-02-03,27.109289169311523,27.17979447274276,27.02115754002247,27.17979447274276,466100
1994-02-04,26.49236488342285,27.14453886924231,26.49236488342285,27.10928622136018,1403200
1994-02-07,26.61574935913086,26.686254655446437,26.421859794263018,26.421859794263018,516400
1994-02-08,26.633384704589844,26.668637364688575,26.527626724293658,26.668637364688575,188200
1994-02-09,26.739139556884766,26.756765884872166,26.61575526097297,26.65100791694777,144600
1994-02-10,26.51000213623047,26.73914444192927,26.51000213623047,26.72151811072167,883900
1994-02-11,26.59812355041504,26.668628848096724,26.404233981790412,26.527618252733358,519400
1994-02-14,26.633384704589844,26.72151635483667,26.510000394244294,26.54525305434302,2742100
1994-02-15,26.77439308166504,26.7920194102244,26.651008781749535,26.68626143886825,374700
1994-02-16,26.75676727294922,26.809646259654652,26.70388828624379,26.809646259654652,287600
1994-02-17,26.59812355041504,26.897771065562196,26.527618252733358,26.880144741141773,342400
1994-02-18,26.439485549926758,26.633375110626222,26.368980255126953,26.61574878692627,313300
1994-02-22,26.70387840270996,26.70387840270996,26.509988856551672,26.509988856551672,154500
1994-02-23,26.633384704589844,26.756769014935397,26.54525305434302,26.739142684886033,391700
1994-02-24,26.280864715576172,26.54525973283549,26.26323838109222,26.54525973283549,770800
1994-02-25,26.40424919128418,26.404249191284176,26.26323851469521,26.31611751841607,531300
1994-02-28,26.40424919128418,26.545259867873146,26.404249191284176,26.47475452957866,333000
1994-03-01,26.298471450805664,26.457108342935193,26.157460880023866,26.404229378892015,423600
1994-03-02,26.333740234375,26.333740234375,25.89308193058693,25.963587259193023,581500
1994-03-03,26.263212203979492,26.298464837810336,26.1927069363178,26.298464837810336,223200
1994-03-04,26.333740234375,26.404245562981092,26.175103245011297,26.263234905768908,595800
1994-03-07,26.47474479675293,26.50999745294035,26.421865812471797,26.421865812471797,539800
1994-03-08,26.36897850036621,26.492362758055094,26.33372585531225,26.492362758055094,880300
1994-03-09,26.49236488342285,26.50999120736392,26.280848996130057,26.404233263717522,2500100
1994-03-10,26.280864715576172,26.474754394899673,26.1927330431564,26.474754394899673,207400
1994-03-11,26.421871185302734,26.457123848658707,26.175102541810915,26.316113195234813,576600
1994-03-14,26.457115173339844,26.527620476933023,26.421862521543257,26.527620476933023,345900
1994-03-15,26.439485549926758,26.562869815826417,26.421859226226807,26.509990844726563,748600
1994-03-16,26.6509952545166,26.6509952545166,26.386600460324967,26.474732058388845,455500
1994-03-17,26.6509952545166,26.686247893742152,26.562863656452723,26.562863656452723,133000
1994-03-18,26.645183563232422,26.680639562651226,26.503359565557197,26.5210875652666,365500
1994-03-21,26.574268341064453,26.627452333741697,26.50335635082812,26.556540343505368,324800
1994-03-22,26.645183563232422,26.69836756236063,26.5210875652666,26.57427156439481,435700
1994-03-23,26.627479553222656,26.698391615947614,26.609751537541413,26.627479553222653,698500
1994-03-24,26.308361053466797,26.57428114497758,26.184265010761763,26.52109712667542,1200500
1994-03-25,26.060171127319336,26.397003271141834,26.06017112731934,26.326091240863413,100900
1994-03-28,26.09563446044922,26.13109048553135,25.865170297415357,26.095634460449215,1117200
1994-03-29,25.58150291442871,26.113342891859663,25.581502914428714,26.095614892611966,338400
1994-03-30,25.226947784423828,25.670147850910546,25.226947784423828,25.59923584027267,1123900
1994-03-31,25.297861099243164,25.351045109963366,24.69510897774753,25.22694908494956,788800
1994-04-04,24.907833099365234,24.9787450797193,24.588729187771943,24.588729187771943,2627300
1994-04-05,25.421951293945312,25.421951293945312,25.156031301330824,25.156031301330824,1179000
1994-04-06,25.421951293945312,25.47513529246821,25.244671298868987,25.45740729296058,516500
1994-04-07,25.546049118041992,25.59923312036963,25.262401105627923,25.404225111834958,666100
1994-04-08,25.351043701171875,25.492867721877733,25.226947683054252,25.492867721877733,242400
1994-04-11,25.457426071166992,25.56379414667326,25.35992200195291,25.421970045998233,203300
1994-04-12,25.421951293945312,25.52831929099111,25.368767295422415,25.483999292222027,1409200
1994-04-13,25.289005279541016,25.475149377287373,25.102861181794655,25.413101344705254,364100
1994-04-14,25.297861099243164,25.430821126043668,25.191493077802757,25.24467708852296,419900
1994-04-15,25.297861099243164,25.404229120683567,25.25354109030966,25.288997097456463,387300
1994-04-18,25.129444122314453,25.395364165936826,25.04966810922774,25.324452154304193,369100
1994-04-19,25.164901733398438,25.262405755613084,24.952165684930115,25.10285371926184,472200
1994-04-20,25.138322830200195,25.253554916516347,25.005362730604638,25.19150687003842,508000
1994-04-21,25.475133895874023,25.510589892945525,25.15602992223051,25.244669914909263,200300
1994-04-22,25.44855499267578,25.55492303862218,25.37764296204485,25.537195030964448,301800
1994-04-25,25.71446990966797,25.732197913742194,25.43968584651743,25.43968584651743,394600
1994-04-26,25.687881469726562,25.723337482797266,25.634697450120502,25.679017466458884,399000
1994-04-28,25.50173568725586,25.670151738023275,25.421959663208135,25.634695727335398,287000
1994-04-29,25.58150291442871,25.616958912924108,25.42195092119943,25.457406919694826,481900
1994-05-02,25.741058349609375,25.936066367409445,25.49286632695474,25.58150633504568,275000
1994-05-03,25.71446990966797,25.758789919853537,25.563781875037026,25.749925917816423,183400
1994-05-04,25.670154571533203,25.767658611687505,25.572650531378898,25.767658611687505,401900
1994-05-05,25.634687423706055,25.741055421314794,25.634687423706055,25.696735422311153,659800
1994-05-06,25.386497497558594,25.51059350487906,25.297857492329687,25.51059350487906,216300
1994-05-09,25.164901733398438,25.38650178388627,25.12058172330087,25.315589767730163,499300
1994-05-10,25.35989761352539,25.43967359343512,25.271257635847917,25.28898563138341,583400
1994-05-11,25.129444122314453,25.36877216157459,25.058532110681817,25.333316155758272,210600
1994-05-12,25.253541946411133,25.31558996102148,25.191493931800785,25.288997954759903,305200
1994-05-13,25.253541946411133,25.324453963108674,25.12944591719044,25.324453963108674,321300
1994-05-16,25.262409210205078,25.38650525544819,25.253545206973424,25.30672922636333,450400
1994-05-17,25.634687423706055,25.634687423706055,25.24467143247401,25.280127431676924,470200
1994-05-18,25.820837020874023,25.918341039833727,25.537188965718524,25.652420988125446,824800
1994-05-19,25.94493865966797,26.015850688802697,25.767658586831153,25.767658586831153,531000
